municipality,year,value
Copenhagen,2022,263314
Dragør,2022,351523
Egedal,2022,299723
Esbjerg,2022,254323
Faaborg-Midtfyn,2022,242942
Fanø,2022,267294
Favrskov,2022,276131
Faxe,2022,250949
Fredensborg,2022,309845
Fredericia,2022,251556
Frederiksberg,2022,312449
Frederikshavn,2022,243387
Frederikssund,2022,272115
Furesø,2022,343392
Gentofte,2022,514283
Gladsaxe,2022,285576
Glostrup,2022,261201
Greve,2022,286027
Gribskov,2022,276827
Guldborgsund,2022,234273
Haderslev,2022,240469
Halsnæs,2022,250329
Hedensted,2022,265410
Helsingør,2022,287701
Herlev,2022,264478
Herning,2022,261519
Hillerød,2022,293383
Hjørring,2022,243989
Holbæk,2022,262276
Holstebro,2022,256921
Horsens,2022,258194
Hvidovre,2022,259773
Høje-Taastrup,2022,250298
Hørsholm,2022,422786
Ikast-Brande,2022,253249
Ishøj,2022,231263
Jammerbugt,2022,244300
Kalundborg,2022,255624
Kerteminde,2022,253054
Kolding,2022,262201
Køge,2022,266931
Langeland,2022,220031
Lejre,2022,286255
Lemvig,2022,258216
Lolland,2022,222540
Lyngby-Taarbæk,2022,363399
Læsø,2022,221846
Mariagerfjord,2022,250212
Middelfart,2022,273442
Morsø,2022,238571
Norddjurs,2022,238502
Nordfyns,2022,241186
Nyborg,2022,242172
Næstved,2022,252789
Odder,2022,269001
Odense,2022,238218
Odsherred,2022,239052
Randers,2022,245645
Rebild,2022,276460
Ringkøbing-Skjern,2022,253252
Ringsted,2022,260260
Roskilde,2022,294230
Rudersdal,2022,464564
Rødovre,2022,260390
Samsø,2022,236998
Silkeborg,2022,276300
Skanderborg,2022,294467
Skive,2022,247931
Slagelse,2022,246729
Solrød,2022,314464
Sorø,2022,259589
Stevns,2022,262909
Struer,2022,244086
Svendborg,2022,252790
Syddjurs,2022,259512
Sønderborg,2022,242729
Thisted,2022,244710
Tårnby,2022,277090
Tønder,2022,243037
Vallensbæk,2022,282400
Varde,2022,254229
Vejen,2022,252968
Vejle,2022,272949
Vesthimmerlands,2022,245893
Viborg,2022,259427
Vordingborg,2022,246466
Ærø,2022,223526
Aabenraa,2023,250127
Aalborg,2023,256494
Aarhus,2023,270915
Albertslund,2023,241138
Allerød,2023,352616
Assens,2023,249635
Ballerup,2023,277526
Billund,2023,398267
Bornholm,2023,236127
Brøndby,2023,241989
Brønderslev,2023,250474
Copenhagen,2023,278242
Dragør,2023,368217
Egedal,2023,315613
Esbjerg,2023,264152
Faaborg-Midtfyn,2023,249583
Fanø,2023,272888
Favrskov,2023,283020
Faxe,2023,258606
Fredensborg,2023,328507
Fredericia,2023,260495
Frederiksberg,2023,329362
Frederikshavn,2023,251119
Frederikssund,2023,280413
Furesø,2023,365138
Gentofte,2023,591074
Gladsaxe,2023,301819
Glostrup,2023,269703
Greve,2023,299792
Gribskov,2023,286016
Guldborgsund,2023,241655
Haderslev,2023,247184
Halsnæs,2023,260823
Hedensted,2023,269899
Helsingør,2023,299652
Herlev,2023,278171
Herning,2023,267283
Hillerød,2023,305073
Hjørring,2023,251445
Holbæk,2023,271143
Holstebro,2023,262664
Horsens,2023,263504
Hvidovre,2023,271403
Høje-Taastrup,2023,260416
Hørsholm,2023,439441
Ikast-Brande,2023,255966
Ishøj,2023,241416
Jammerbugt,2023,247982
Kalundborg,2023,267582
Kerteminde,2023,263775
Kolding,2023,270148
Køge,2023,278321
Langeland,2023,229432
Lejre,2023,295695
Lemvig,2023,267617
Lolland,2023,231158
Lyngby-Taarbæk,2023,403789
Læsø,2023,236223
Mariagerfjord,2023,255881
Middelfart,2023,280047
Morsø,2023,239931
Norddjurs,2023,244016
Nordfyns,2023,247290
Nyborg,2023,253160
Næstved,2023,259892
Odder,2023,278060
Odense,2023,250388
Odsherred,2023,246646
Randers,2023,251503
Rebild,2023,283758
Ringkøbing-Skjern,2023,260479
Ringsted,2023,268728
Roskilde,2023,311527
Rudersdal,2023,502623
Rødovre,2023,272339
Samsø,2023,247977
Silkeborg,2023,284074
Skanderborg,2023,302544
Skive,2023,252070
Slagelse,2023,250311
Solrød,2023,332367
Sorø,2023,268808
Stevns,2023,268714
Struer,2023,248497
Svendborg,2023,260178
Syddjurs,2023,266461
Sønderborg,2023,249699
Thisted,2023,245630
Tårnby,2023,290450
Tønder,2023,243142
Vallensbæk,2023,291164
Varde,2023,259817
Vejen,2023,366280
Vejle,2023,282591
Vesthimmerlands,2023,248423
Viborg,2023,261294
Vordingborg,2023,247641
Ærø,2023,229051
Aabenraa,2024,259641
Aalborg,2024,266935
Aarhus,2024,281588
Albertslund,2024,248808
Allerød,2024,363562
Assens,2024,252783
Ballerup,2024,285035
Billund,2024,286776
Bornholm,2024,242923
Brøndby,2024,251169
Brønderslev,2024,255600
Copenhagen,2024,295836
Dragør,2024,375847
Egedal,2024,319596
Esbjerg,2024,274660
Faaborg-Midtfyn,2024,254250
Fanø,2024,277700
Favrskov,2024,285147
Faxe,2024,262570
Fredensborg,2024,344577
Fredericia,2024,268774
Frederiksberg,2024,344810
Frederikshavn,2024,258890
Frederikssund,2024,284504
Furesø,2024,371605
Gentofte,2024,570329
Gladsaxe,2024,310421
Glostrup,2024,280422
Greve,2024,306548
Gribskov,2024,292834
Guldborgsund,2024,246113
Haderslev,2024,251031
Halsnæs,2024,268127
Hedensted,2024,276539
Helsingør,2024,310173
Herlev,2024,291266
Herning,2024,273181
Hillerød,2024,320229
Hjørring,2024,255917
Holbæk,2024,277859
Holstebro,2024,269279
Horsens,2024,271024
Hvidovre,2024,284383
Høje-Taastrup,2024,269751
Hørsholm,2024,452520
Ikast-Brande,2024,265794
Ishøj,2024,248266
Jammerbugt,2024,254538
Kalundborg,2024,272926
Kerteminde,2024,267813
Kolding,2024,275204
Køge,2024,291848
Langeland,2024,229128
Lejre,2024,305283
Lemvig,2024,273175
Lolland,2024,235450
Lyngby-Taarbæk,2024,401048
Læsø,2024,240554
Mariagerfjord,2024,262216
Middelfart,2024,285877
Morsø,2024,246623
Norddjurs,2024,249494
Nordfyns,2024,252071
Nyborg,2024,256450
Næstved,2024,264921
Odder,2024,277813
Odense,2024,257928
Odsherred,2024,250261
Randers,2024,256955
Rebild,2024,291879
Ringkøbing-Skjern,2024,270125
Ringsted,2024,275838
Roskilde,2024,323534
Rudersdal,2024,538360
Rødovre,2024,282144
Samsø,2024,248849
Silkeborg,2024,289539
Skanderborg,2024,307806
Skive,2024,258877
Slagelse,2024,257137
Solrød,2024,336771
Sorø,2024,276440
Stevns,2024,277295
Struer,2024,254689
Svendborg,2024,263984
Syddjurs,2024,271971
Sønderborg,2024,255717
Thisted,2024,252934
Tårnby,2024,299878
Tønder,2024,249158
Vallensbæk,2024,298557
Varde,2024,268401
Vejen,2024,361047
Vejle,2024,291272
Vesthimmerlands,2024,253230
Viborg,2024,268000
Vordingborg,2024,253932
Ærø,2024,235120
